"track_id"	"track_name"	"track_artist"	"track_popularity"	"track_album_id"	"track_album_name"	"track_album_release_date"	"playlist_name"	"playlist_id"	"playlist_genre"	"playlist_subgenre"	"danceability"	"mean_danceability"	"energy"	"key"	"loudness_db"	"mode"	"speechiness"	"acousticness"	"instrumentalness"	"liveness"	"valence"	"tempo_bpm"	"duration_ms"
"3gbBpTdY8lnQwqxNCcf795"	"Pompeii"	"Bastille"	70	"3gbBpTdY8lnQwqxNCcf795"	"Bad Blood"	"2013-01-01"	"post-teen alternative, indie, pop (large variety)"	"3gbBpTdY8lnQwqxNCcf795"	"pop"	"post-teen pop"	0.679	0.64	0.715	9	-6.383	"major"	0.0407	0.0755	0	0.271	0.571	127.435	214148
"0sf12qNH5qcw8qpgymFOqD"	"Blinding Lights"	"The Weeknd"	98	"0sf12qNH5qcw8qpgymFOqD"	"Blinding Lights"	"2019-11-29"	"post-teen alternative, indie, pop (large variety)"	"0sf12qNH5qcw8qpgymFOqD"	"pop"	"post-teen pop"	0.513	0.64	0.796	1	-4.075	"major"	0.0629	0.00147	0.000209	0.0938	0.345	171.017	201573
"6TfeXwJihJRuBW3mFpib6J"	"DANCE"	"CLMD"	76	"6TfeXwJihJRuBW3mFpib6J"	"DANCE"	"2019-10-18"	"post-teen alternative, indie, pop (large variety)"	"6TfeXwJihJRuBW3mFpib6J"	"pop"	"post-teen pop"	0.766	0.64	0.548	7	-7.834	"major"	0.0373	0.0263	7.22332683964632	0.21	0.552	122.012	174448
"0eQJy4VAW7AkhKIHzXx3jG"	"The First One"	"Astrid S"	67	"0eQJy4VAW7AkhKIHzXx3jG"	"The First One"	"2019-05-24"	"post-teen alternative, indie, pop (large variety)"	"0eQJy4VAW7AkhKIHzXx3jG"	"pop"	"post-teen pop"	0.538	0.64	0.541	7	-8.304	"major"	0.16	0.39	0	0.103	0.183	159.419	188650
"3gicyfiEVMGONgzygpWjNT"	"Grip"	"Seeb"	73	"3gicyfiEVMGONgzygpWjNT"	"Grip"	"2018-12-06"	"post-teen alternative, indie, pop (large variety)"	"3gicyfiEVMGONgzygpWjNT"	"pop"	"post-teen pop"	0.598	0.64	0.904	4	-2.293	"major"	0.0507	0.331	0	0.264	0.503	138.091	198075
"1e9oZCCiX42nJl0AcqriVo"	"Watermelon Sugar"	"Harry Styles"	90	"1e9oZCCiX42nJl0AcqriVo"	"Watermelon Sugar"	"2019-11-17"	"post-teen alternative, indie, pop (large variety)"	"1e9oZCCiX42nJl0AcqriVo"	"pop"	"post-teen pop"	0.548	0.64	0.816	0	-4.209	"major"	0.0465	0.122	0	0.335	0.557	95.39	174000
"1rfofaqEpACxVEHIZBJe6W"	"Havana (feat. Young Thug)"	"Camila Cabello"	84	"1rfofaqEpACxVEHIZBJe6W"	"Camila"	"2018-01-12"	"Post pop teen"	"1rfofaqEpACxVEHIZBJe6W"	"pop"	"post-teen pop"	0.765	0.659	0.523	2	-4.333	"major"	0.03	0.184	3.4639730165014	0.132	0.394	104.988	217307
"2fZQIJew3nkNe99s2PKzul"	"Bad Liar"	"Selena Gomez"	73	"2fZQIJew3nkNe99s2PKzul"	"Bad Liar"	"05-18"	"Post pop teen"	"2fZQIJew3nkNe99s2PKzul"	"pop"	"post-teen pop"	0.965	0.659	0.414	1	-6.408	"major"	0.0713	0.189	0	0.0767	0.728	121.032	214648
"10GJQkjRJcZhGTLagFOC62"	"Most Girls"	"Hailee Steinfeld"	76	"10GJQkjRJcZhGTLagFOC62"	"Most Girls"	"04-28"	"Post pop teen"	"10GJQkjRJcZhGTLagFOC62"	"pop"	"post-teen pop"	0.756	0.659	0.572	9	-7.019	"major"	0.0763	0.0478	0	0.0853	0.417	102.986	204400
"4Ro98RCK90oHqqSZUnTFq5"	"Strip That Down"	"Liam Payne"	74	"4Ro98RCK90oHqqSZUnTFq5"	"Strip That Down"	"05-18"	"Post pop teen"	"4Ro98RCK90oHqqSZUnTFq5"	"pop"	"post-teen pop"	0.874	0.659	0.497	6	-5.484	"major"	0.0562	0.22	5.00229074954987	0.0761	0.542	106.023	204502
"2zFF6jG5hQArbzcXz3KUWk"	"Cool for the Summer"	"Demi Lovato"	70	"2zFF6jG5hQArbzcXz3KUWk"	"Confident (Deluxe Edition)"	"2015-01-01"	"Post pop teen"	"2zFF6jG5hQArbzcXz3KUWk"	"pop"	"post-teen pop"	0.583	0.659	0.61	5	-5.639	"minor"	0.0382	0.00425	0.000105	0.14	0.336	114.06	214740
"09CtPGIpYB4BrO8qb1RGsF"	"Sorry"	"Justin Bieber"	81	"09CtPGIpYB4BrO8qb1RGsF"	"Purpose (Deluxe)"	"2015-11-13"	"Post pop teen"	"09CtPGIpYB4BrO8qb1RGsF"	"pop"	"post-teen pop"	0.654	0.659	0.76	0	-3.669	"minor"	0.045	0.0797	0	0.299	0.41	99.945	200787
"1u8c2t2Cy7UBoG4ArRcF5g"	"Blank Space"	"Taylor Swift"	78	"1u8c2t2Cy7UBoG4ArRcF5g"	"1989 (Deluxe)"	"2014-01-01"	"Post pop teen"	"1u8c2t2Cy7UBoG4ArRcF5g"	"pop"	"post-teen pop"	0.76	0.659	0.703	5	-5.412	"major"	0.054	0.103	0	0.0913	0.57	95.997	231827
"3QGsuHI8jO1Rx4JWLUh9jd"	"Treat You Better"	"Shawn Mendes"	83	"3QGsuHI8jO1Rx4JWLUh9jd"	"Illuminate"	"04-20"	"Post pop teen"	"3QGsuHI8jO1Rx4JWLUh9jd"	"pop"	"post-teen pop"	0.444	0.659	0.819	10	-4.078	"minor"	0.341	0.106	0	0.107	0.747	82.695	187973
"6ZANrVuAMp2rpjhfbOuJly"	"Same Old Love"	"Selena Gomez"	68	"6ZANrVuAMp2rpjhfbOuJly"	"Revival (Deluxe)"	"2015-10-09"	"Post pop teen"	"6ZANrVuAMp2rpjhfbOuJly"	"pop"	"post-teen pop"	0.672	0.659	0.593	11	-4.01	"minor"	0.0304	0.0223	0	0.214	0.438	98.02	229080
"3e9HZxeyfWwjeyPAMmWSSQ"	"thank u, next"	"Ariana Grande"	87	"3e9HZxeyfWwjeyPAMmWSSQ"	"thank u, next"	"2019-02-08"	"Post pop teen"	"3e9HZxeyfWwjeyPAMmWSSQ"	"pop"	"post-teen pop"	0.717	0.659	0.653	1	-5.634	"major"	0.0658	0.229	0	0.101	0.412	106.966	207320
"2DpCdPMg1BADE4HDnxt3Rd"	"Sit Still, Look Pretty"	"Daya"	59	"2DpCdPMg1BADE4HDnxt3Rd"	"Sit Still, Look Pretty"	"01-06"	"Post pop teen"	"2DpCdPMg1BADE4HDnxt3Rd"	"pop"	"post-teen pop"	0.655	0.659	0.787	2	-3.031	"major"	0.264	0.122	3.11e-06	0.178	0.554	181.799	202227
"4VrWlk8IQxevMvERoX08iC"	"Chandelier"	"Sia"	79	"4VrWlk8IQxevMvERoX08iC"	"1000 Forms Of Fear"	"2014-07-04"	"Post pop teen"	"4VrWlk8IQxevMvERoX08iC"	"pop"	"post-teen pop"	0.399	0.659	0.787	1	-2.88	"major"	0.0499	0.0197	6.07e-05	0.0685	0.572	117.089	216120
"34oB5r0lcN3fYWCs2uA1k5"	"The Cure"	"Lady Gaga"	70	"34oB5r0lcN3fYWCs2uA1k5"	"The Cure"	"04-16"	"Post pop teen"	"34oB5r0lcN3fYWCs2uA1k5"	"pop"	"post-teen pop"	0.697	0.659	0.506	8	-4.863	"major"	0.0325	0.0792	7.33211304352153	0.0893	0.516	100.002	211364
"2cOUlop2ZakjOKe4WinesN"	"Slow Hands"	"Niall Horan"	77	"2cOUlop2ZakjOKe4WinesN"	"Flicker (Deluxe)"	"10-20"	"Post pop teen"	"2cOUlop2ZakjOKe4WinesN"	"pop"	"post-teen pop"	0.735	0.659	0.425	0	-6.648	"major"	0.0466	0.011	3.90152684929781	0.055	0.848	85.894	188174
"7BKLCZ1jbUBVqRi2FVlTVw"	"Closer (feat. Halsey)"	"The Chainsmokers"	85	"7BKLCZ1jbUBVqRi2FVlTVw"	"Closer (feat. Halsey)"	"2016-07-29"	"Post pop teen"	"7BKLCZ1jbUBVqRi2FVlTVw"	"pop"	"post-teen pop"	0.748	0.659	0.524	8	-5.599	"major"	0.0338	0.414	0	0.111	0.661	95.01	244960
"2qT1uLXPVPzGgFOx4jtEuo"	"no tears left to cry"	"Ariana Grande"	83	"2qT1uLXPVPzGgFOx4jtEuo"	"Sweetener"	"2018-08-17"	"Post pop teen"	"2qT1uLXPVPzGgFOx4jtEuo"	"pop"	"post-teen pop"	0.699	0.659	0.713	9	-5.507	"minor"	0.0594	0.04	3.11e-06	0.294	0.354	121.993	205920
"7fa9MBXhVfQ8P8Df9OEbD8"	"Girls Like You (feat. Cardi B)"	"Maroon 5"	80	"7fa9MBXhVfQ8P8Df9OEbD8"	"Red Pill Blues (Deluxe)"	"2018-06-15"	"Post pop teen"	"7fa9MBXhVfQ8P8Df9OEbD8"	"pop"	"post-teen pop"	0.851	0.659	0.541	0	-6.825	"major"	0.0505	0.568	0	0.13	0.448	124.959	235545
"6QicTxeiSaRkPnkGDUvYOs"	"Pretty Girls"	"Britney Spears"	59	"6QicTxeiSaRkPnkGDUvYOs"	"Pretty Girls"	"2015-05-04"	"Post pop teen"	"6QicTxeiSaRkPnkGDUvYOs"	"pop"	"post-teen pop"	0.834	0.659	0.831	7	-6.061	"minor"	0.0745	0.00799	0	0.217	0.788	103.009	163960
"3qRHCvn70YpVFFkx3lrAYf"	"Body on Me"	"Rita Ora"	62	"3qRHCvn70YpVFFkx3lrAYf"	"Body on Me"	"2015-08-07"	"Post pop teen"	"3qRHCvn70YpVFFkx3lrAYf"	"pop"	"post-teen pop"	0.636	0.659	0.741	11	-5.436	"minor"	0.041	0.0132	0	0.287	0.53	88.999	225218
"0lYS1tJg3r6ATe9bRPB0Hu"	"A Year Without Rain"	"Selena Gomez & The Scene"	61	"0lYS1tJg3r6ATe9bRPB0Hu"	"A Year Without Rain (International Standard Version)"	"2010-01-01"	"Post pop teen"	"0lYS1tJg3r6ATe9bRPB0Hu"	"pop"	"post-teen pop"	0.627	0.659	0.81	2	-5.296	"minor"	0.0431	0.0125	3.09e-05	0.111	0.409	119.98	234347
"7vGuf3Y35N4wmASOKLUVVU"	"Silence"	"Marshmello"	81	"7vGuf3Y35N4wmASOKLUVVU"	"Silence"	"08-11"	"Post pop teen"	"7vGuf3Y35N4wmASOKLUVVU"	"pop"	"post-teen pop"	0.52	0.659	0.761	4	-3.093	"major"	0.0853	0.256	4.96e-06	0.17	0.286	141.971	180823
"0tBbt8CrmxbjRP0pueQkyU"	"Wolves"	"Selena Gomez"	82	"0tBbt8CrmxbjRP0pueQkyU"	"Wolves"	"10-25"	"Post pop teen"	"0tBbt8CrmxbjRP0pueQkyU"	"pop"	"post-teen pop"	0.724	0.659	0.804	11	-4.614	"minor"	0.0448	0.124	0	0.204	0.306	124.987	197993
"19hh7DkfRBrpRGYfKlw7jb"	"Valentine"	"5 Seconds of Summer"	66	"19hh7DkfRBrpRGYfKlw7jb"	"Youngblood (Deluxe)"	"2018-06-15"	"Post pop teen"	"19hh7DkfRBrpRGYfKlw7jb"	"pop"	"post-teen pop"	0.746	0.659	0.767	1	-2.907	"minor"	0.0374	0.0601	1.07e-05	0.0859	0.773	94.007	196628
"3U4isOIWM3VvDubwSI3y7a"	"All of Me"	"John Legend"	85	"3U4isOIWM3VvDubwSI3y7a"	"Love In The Future (Expanded Edition)"	"2013-08-30"	"Post pop teen"	"3U4isOIWM3VvDubwSI3y7a"	"pop"	"post-teen pop"	0.422	0.659	0.264	8	-7.064	"major"	0.0322	0.922	0	0.132	0.331	119.93	269560
"2habSXqcJGExM6JJyskY7O"	"Malibu"	"Miley Cyrus"	21	"2habSXqcJGExM6JJyskY7O"	"Malibu"	"05-11"	"Post pop teen"	"2habSXqcJGExM6JJyskY7O"	"pop"	"post-teen pop"	0.565	0.659	0.782	8	-6.413	"major"	0.0506	0.0577	4.16e-05	0.0757	0.4	140.004	231906
"2MfOcbtgz2yTsiznFmVZUN"	"Halo"	"Beyonce"	66	"2MfOcbtgz2yTsiznFmVZUN"	"I AM...SASHA FIERCE"	"2008-11-12"	"Post pop teen"	"2MfOcbtgz2yTsiznFmVZUN"	"pop"	"post-teen pop"	0.508	0.659	0.72	11	-5.908	"minor"	0.0628	0.272	0	0.0563	0.472	79.983	261640
"49FYlytm3dAAraYgpoJZux"	"Umbrella"	"Rihanna"	80	"49FYlytm3dAAraYgpoJZux"	"Good Girl Gone Bad: Reloaded"	"2008-06-02"	"Post pop teen"	"49FYlytm3dAAraYgpoJZux"	"pop"	"post-teen pop"	0.583	0.659	0.829	1	-4.603	"major"	0.134	0.00864	0	0.0426	0.575	174.028	275987
"3cfOd4CMv2snFaKAnMdnvK"	"All Star"	"Smash Mouth"	79	"3cfOd4CMv2snFaKAnMdnvK"	"Astro Lounge"	"1999-01-01"	"Post pop teen"	"3cfOd4CMv2snFaKAnMdnvK"	"pop"	"post-teen pop"	0.731	0.659	0.867	11	-5.881	"major"	0.032	0.0395	0	0.0861	0.776	104.019	200373
"6GzApXoBQiiAjak3tOQfV3"	"Lie To Me (feat. Julia Michaels)"	"5 Seconds of Summer"	77	"6GzApXoBQiiAjak3tOQfV3"	"Lie To Me (feat. Julia Michaels)"	"2018-12-21"	"Post pop teen"	"6GzApXoBQiiAjak3tOQfV3"	"pop"	"post-teen pop"	0.611	0.659	0.52	0	-5.445	"major"	0.0346	0.0132	0	0.105	0.771	159.927	149878
"5YhAAlelWek228jZzxgEfr"	"Honestly"	"Hot Chelle Rae"	55	"5YhAAlelWek228jZzxgEfr"	"Whatever"	"2011-11-25"	"Post pop teen"	"5YhAAlelWek228jZzxgEfr"	"pop"	"post-teen pop"	0.641	0.659	0.787	0	-4.271	"major"	0.0375	0.0268	4.90679206503555	0.11	0.916	93.01	201507
"0aOluBqXYd0rFSCsgDyAWX"	"Take Me to Church"	"Hozier"	24	"0aOluBqXYd0rFSCsgDyAWX"	"Hozier"	"2014-10-07"	"Post pop teen"	"0aOluBqXYd0rFSCsgDyAWX"	"pop"	"post-teen pop"	0.566	0.659	0.664	4	-5.303	"minor"	0.0464	0.634	0	0.116	0.437	128.945	241693
"5XsMz0YfEaHZE0MTb1aujs"	"Wake Me Up Before You Go-Go"	"Wham!"	26	"5XsMz0YfEaHZE0MTb1aujs"	"Make It Big"	"1984-10-23"	"Post pop teen"	"5XsMz0YfEaHZE0MTb1aujs"	"pop"	"post-teen pop"	0.618	0.659	0.764	0	-6.027	"major"	0.0562	0.186	0	0.12	0.876	81.366	230693
"5eWgDlp3k6Tb5RD8690s6I"	"Sugar"	"Maroon 5"	12	"5eWgDlp3k6Tb5RD8690s6I"	"V (Deluxe)"	"2014-09-02"	"Post pop teen"	"5eWgDlp3k6Tb5RD8690s6I"	"pop"	"post-teen pop"	0.744	0.659	0.783	1	-7.077	"major"	0.0337	0.0553	0	0.086	0.885	120.042	235493
"7uolkTLavH97itenLjNmx9"	"Animals"	"Maroon 5"	3	"7uolkTLavH97itenLjNmx9"	"V"	"2014-08-29"	"Post pop teen"	"7uolkTLavH97itenLjNmx9"	"pop"	"post-teen pop"	0.459	0.659	0.741	4	-6.43	"minor"	0.0495	0.000189	0	0.481	0.344	189.879	231013
"1HNkqx9Ahdgi1Ixy2xkKkL"	"Photograph"	"Ed Sheeran"	84	"1HNkqx9Ahdgi1Ixy2xkKkL"	"x (Deluxe Edition)"	"2014-06-21"	"Post pop teen"	"1HNkqx9Ahdgi1Ixy2xkKkL"	"pop"	"post-teen pop"	0.614	0.659	0.379	4	-10.48	"major"	0.0476	0.607	0.000464	0.0986	0.201	107.989	258987
"5unfeZUhKhICP73CDYBW4N"	"Call Me Maybe"	"Carly Rae Jepsen"	10	"5unfeZUhKhICP73CDYBW4N"	"Call Me Maybe"	"2012-01-01"	"Post pop teen"	"5unfeZUhKhICP73CDYBW4N"	"pop"	"post-teen pop"	0.778	0.659	0.615	7	-6.529	"major"	0.0384	0.0126	1.44e-06	0.108	0.648	120.045	193467
"0TDLuuLlV54CkRRUOahJb4"	"Titanium (feat. Sia)"	"David Guetta"	79	"0TDLuuLlV54CkRRUOahJb4"	"Nothing but the Beat (Ultimate Edition)"	"2012-12-07"	"Post pop teen"	"0TDLuuLlV54CkRRUOahJb4"	"pop"	"post-teen pop"	0.604	0.659	0.787	0	-3.674	"minor"	0.103	0.0679	0.15	0.127	0.301	126.062	245040
"1sYSP7gKa5kdKIfhANfori"	"Lights Down Low"	"MAX"	69	"1sYSP7gKa5kdKIfhANfori"	"Hells Kitchen Angel"	"2016-04-08"	"Post pop teen"	"1sYSP7gKa5kdKIfhANfori"	"pop"	"post-teen pop"	0.623	0.659	0.493	5	-7.727	"minor"	0.0338	0.0632	0	0.104	0.594	81.019	223847
"5Hroj5K7vLpIG4FNCRIjbP"	"Best Day Of My Life"	"American Authors"	76	"5Hroj5K7vLpIG4FNCRIjbP"	"Oh, What A Life"	"2014-01-01"	"Post pop teen"	"5Hroj5K7vLpIG4FNCRIjbP"	"pop"	"post-teen pop"	0.673	0.659	0.902	2	-2.392	"major"	0.0346	0.0591	0.000262	0.0558	0.538	100.012	194240
"3dYD57lRAUcMHufyqn9GcI"	"Take Me To Church"	"Hozier"	80	"3dYD57lRAUcMHufyqn9GcI"	"Hozier"	"2014-07-20"	"Post pop teen"	"3dYD57lRAUcMHufyqn9GcI"	"pop"	"post-teen pop"	0.566	0.659	0.664	4	-5.303	"minor"	0.0464	0.634	4.30009168586694	0.116	0.437	128.945	241688
"5x5JM1BSB6vollcIzDocqT"	"The Climb"	"Miley Cyrus"	72	"5x5JM1BSB6vollcIzDocqT"	"The Time Of Our Lives (International Version)"	"2009-01-01"	"post teen pop"	"5x5JM1BSB6vollcIzDocqT"	"pop"	"post-teen pop"	0.336	0.644	0.602	4	-6.354	"major"	0.0325	0.0635	0	0.141	0.299	161.01	234520
"1YaVmBh7EAeR54FIjuFcb5"	"Naturally"	"Selena Gomez & The Scene"	63	"1YaVmBh7EAeR54FIjuFcb5"	"Kiss & Tell"	"2009-01-01"	"post teen pop"	"1YaVmBh7EAeR54FIjuFcb5"	"pop"	"post-teen pop"	0.605	0.644	0.902	10	-5.406	"minor"	0.0511	0.0185	1.01e-06	0.0534	0.875	132.612	202587
"0SiywuOBRcynK0uKGWdCnn"	"Bad Romance"	"Lady Gaga"	78	"0SiywuOBRcynK0uKGWdCnn"	"The Fame Monster (Deluxe Edition)"	"2009-11-05"	"post teen pop"	"0SiywuOBRcynK0uKGWdCnn"	"pop"	"post-teen pop"	0.696	0.644	0.921	0	-3.755	"major"	0.0363	0.00314	5.24e-05	0.0842	0.714	119.001	294573
"6naxalmIoLFWR0siv8dnQQ"	"Oops!...I Did It Again"	"Britney Spears"	76	"6naxalmIoLFWR0siv8dnQQ"	"Oops!... I Did It Again"	"2000-05-16"	"post teen pop"	"6naxalmIoLFWR0siv8dnQQ"	"pop"	"post-teen pop"	0.751	0.644	0.834	1	-5.444	"minor"	0.0437	0.3	1.77e-05	0.355	0.894	95.053	211160
"45hOioMDJktr86iKDHC8gr"	"Girlfriend"	"Avril Lavigne"	72	"45hOioMDJktr86iKDHC8gr"	"The Best Damn Thing (Expanded Edition)"	"2007-04-17"	"post teen pop"	"45hOioMDJktr86iKDHC8gr"	"pop"	"post-teen pop"	0.56	0.644	0.959	7	-2.433	"major"	0.102	0.000738	0.000206	0.209	0.67	163.983	216600
"5InWRmnfgjVwQWoXHNBATu"	"Want U Back"	"Cher Lloyd"	62	"5InWRmnfgjVwQWoXHNBATu"	"Sticks & Stones"	"2011-11-07"	"post teen pop"	"5InWRmnfgjVwQWoXHNBATu"	"pop"	"post-teen pop"	0.696	0.644	0.893	9	-2.963	"major"	0.076	0.0662	0	0.473	0.573	97.954	214013
"2dLLR6qlu5UJ5gk0dKz0h3"	"Royals"	"Lorde"	78	"2dLLR6qlu5UJ5gk0dKz0h3"	"Pure Heroine"	"2013-01-01"	"post teen pop"	"2dLLR6qlu5UJ5gk0dKz0h3"	"pop"	"post-teen pop"	0.674	0.644	0.428	7	-9.504	"major"	0.122	0.121	0	0.132	0.337	84.878	190185
"4LyvsPgJtjUQQtw0FJ6Jys"	"So What"	"P!nk"	67	"4LyvsPgJtjUQQtw0FJ6Jys"	"Funhouse (Deluxe Version)"	"2008-10-24"	"post teen pop"	"4LyvsPgJtjUQQtw0FJ6Jys"	"pop"	"post-teen pop"	0.537	0.644	0.866	11	-3.08	"minor"	0.0445	0.000308	3.21925534196198	0.382	0.416	126.003	215160
"4w1lzcaoZ1IC2K5TwjalRP"	"A Thousand Miles"	"Vanessa Carlton"	76	"4w1lzcaoZ1IC2K5TwjalRP"	"Be Not Nobody"	"2002-04-30"	"post teen pop"	"4w1lzcaoZ1IC2K5TwjalRP"	"pop"	"post-teen pop"	0.56	0.644	0.825	11	-3.862	"major"	0.0379	0.323	0	0.161	0.268	94.931	237493
"37f4ITSlgPX81ad2EvmVQr"	"Fight Song"	"Rachel Platten"	79	"37f4ITSlgPX81ad2EvmVQr"	"Wildfire"	"2016-01-01"	"post teen pop"	"37f4ITSlgPX81ad2EvmVQr"	"pop"	"post-teen pop"	0.564	0.644	0.714	7	-4.987	"major"	0.129	0.0549	0	0.155	0.33	175.924	204013
"6SpLc7EXZIPpy0sVko0aoU"	"Misery Business"	"Paramore"	71	"6SpLc7EXZIPpy0sVko0aoU"	"Riot!"	"2007-06-11"	"post teen pop"	"6SpLc7EXZIPpy0sVko0aoU"	"pop"	"post-teen pop"	0.517	0.644	0.906	1	-3.677	"major"	0.0735	0.00272	9.26e-06	0.113	0.731	172.977	211520
"0M9VqYG0wVun054JIdwFO8"	"La La Land"	"Demi Lovato"	59	"0M9VqYG0wVun054JIdwFO8"	"Dont Forget"	"2008-01-01"	"post teen pop"	"0M9VqYG0wVun054JIdwFO8"	"pop"	"post-teen pop"	0.467	0.644	0.919	6	-2.255	"minor"	0.069	0.0149	0	0.0193	0.706	169.987	196467
"1QV6tiMFM6fSOKOGLMHYYg"	"Poker Face"	"Lady Gaga"	76	"1QV6tiMFM6fSOKOGLMHYYg"	"The Fame"	"2008-01-01"	"post teen pop"	"1QV6tiMFM6fSOKOGLMHYYg"	"pop"	"post-teen pop"	0.851	0.644	0.806	4	-4.62	"major"	0.0787	0.118	1.64e-06	0.121	0.787	118.999	237200
"4bb2UdCvi9LynD4rWvE06T"	"Turn Up the Music"	"Adam Hicks"	56	"4bb2UdCvi9LynD4rWvE06T"	"Lemonade Mouth"	"2011-01-01"	"post teen pop"	"4bb2UdCvi9LynD4rWvE06T"	"pop"	"post-teen pop"	0.531	0.644	0.827	7	-3.7	"major"	0.081	0.0957	1.84e-06	0.074	0.801	183.977	176600
"4PFAm88FBkY7IFtvCaGctZ"	"Breakaway"	"Kelly Clarkson"	61	"4PFAm88FBkY7IFtvCaGctZ"	"Breakaway"	"2004"	"post teen pop"	"4PFAm88FBkY7IFtvCaGctZ"	"pop"	"post-teen pop"	0.268	0.644	0.716	9	-4.151	"minor"	0.0337	0.0421	9.88e-06	0.108	0.393	160.008	237000
"0KztjtD3ytzgYjUKIVfBnW"	"Mean"	"Taylor Swift"	62	"0KztjtD3ytzgYjUKIVfBnW"	"Speak Now"	"2010-01-01"	"post teen pop"	"0KztjtD3ytzgYjUKIVfBnW"	"pop"	"post-teen pop"	0.57	0.644	0.747	4	-3.978	"major"	0.0426	0.445	0	0.219	0.808	164.004	237747
"3DamFFqW32WihKkTVlwTYQ"	"Fireflies"	"Owl City"	78	"3DamFFqW32WihKkTVlwTYQ"	"Ocean Eyes"	"2009-01-01"	"post teen pop"	"3DamFFqW32WihKkTVlwTYQ"	"pop"	"post-teen pop"	0.513	0.644	0.661	3	-6.8	"major"	0.0439	0.0274	0	0.118	0.461	180.118	228347
"1hGy2eLcmC8eKx7qr1tOqx"	"Beautiful Girls"	"Sean Kingston"	77	"1hGy2eLcmC8eKx7qr1tOqx"	"Beautiful Girls"	"2007-07-23"	"post teen pop"	"1hGy2eLcmC8eKx7qr1tOqx"	"pop"	"post-teen pop"	0.762	0.644	0.661	1	-6.075	"minor"	0.0687	0.15	0	0.256	0.769	130.009	225373
"0qOnSQQF0yzuPWsXrQ9paz"	"Stereo Hearts (feat. Adam Levine)"	"Gym Class Heroes"	77	"0qOnSQQF0yzuPWsXrQ9paz"	"The Papercut Chronicles II"	"2011-11-11"	"post teen pop"	"0qOnSQQF0yzuPWsXrQ9paz"	"pop"	"post-teen pop"	0.646	0.644	0.795	9	-3.293	"major"	0.0976	0.0319	0	0.267	0.796	89.99	210960
"7x5xYW5W42OGPAdHUyyguy"	"Locked Away"	"R. City"	73	"7x5xYW5W42OGPAdHUyyguy"	"What Dreams Are Made Of"	"2015-10-09"	"post teen pop"	"7x5xYW5W42OGPAdHUyyguy"	"pop"	"post-teen pop"	0.509	0.644	0.671	1	-5.709	"major"	0.0678	0.304	0	0.0452	0.55	118.413	227480
"2CEgGE6aESpnmtfiZwYlbV"	"Dynamite"	"Taio Cruz"	77	"2CEgGE6aESpnmtfiZwYlbV"	"The Rokstarr Hits Collection"	"2010-01-01"	"post teen pop"	"2CEgGE6aESpnmtfiZwYlbV"	"pop"	"post-teen pop"	0.751	0.644	0.783	4	-3.724	"major"	0.0859	0.00379	0	0.036	0.816	119.975	202613
"1lkvpmrCaXK8QtliFDcHBO"	"Bubbly"	"Colbie Caillat"	71	"1lkvpmrCaXK8QtliFDcHBO"	"Coco"	"2007-01-01"	"post teen pop"	"1lkvpmrCaXK8QtliFDcHBO"	"pop"	"post-teen pop"	0.688	0.644	0.477	9	-6.681	"major"	0.036	0.594	0	0.115	0.257	127.866	196227
"0K1M6vTh1VvhwtGgQj3uNq"	"Heart Made Up On You"	"R5"	48	"0K1M6vTh1VvhwtGgQj3uNq"	"Sometime Last Night (Special Edition)"	"2015-01-01"	"post teen pop"	"0K1M6vTh1VvhwtGgQj3uNq"	"pop"	"post-teen pop"	0.749	0.644	0.779	5	-5.389	"minor"	0.0337	0.0155	0	0.126	0.739	118.936	179680
"4Oz9NAlujs00kYGL4WTUNw"	"Smile"	"R5"	49	"4Oz9NAlujs00kYGL4WTUNw"	"Sometime Last Night (Special Edition)"	"2015-01-01"	"post teen pop"	"4Oz9NAlujs00kYGL4WTUNw"	"pop"	"post-teen pop"	0.61	0.644	0.789	1	-5.485	"minor"	0.0378	0.00221	0	0.122	0.57	92.021	201533
"6VrLYoQKdhu1Jruei06t65"	"Somebody To You"	"The Vamps"	69	"6VrLYoQKdhu1Jruei06t65"	"Meet The Vamps"	"2014-01-01"	"post teen pop"	"6VrLYoQKdhu1Jruei06t65"	"pop"	"post-teen pop"	0.526	0.644	0.818	3	-5.952	"major"	0.0358	0.0587	0	0.333	0.896	171.957	185098
"1UtGcsbiqHtzxaTe3OgvlG"	"Not A Love Song"	"Austin Moon"	52	"1UtGcsbiqHtzxaTe3OgvlG"	"Austin & Ally"	"2012-01-01"	"post teen pop"	"1UtGcsbiqHtzxaTe3OgvlG"	"pop"	"post-teen pop"	0.534	0.644	0.797	2	-5.444	"major"	0.145	0.00216	0	0.0575	0.72	179.981	182107
"6ItQEfwYvHRHABIiPBL5N1"	"Me and You"	"Laura Marano"	44	"6ItQEfwYvHRHABIiPBL5N1"	"Austin & Ally: Turn It Up (Soundtrack from the TV Series)"	"2013-01-01"	"post teen pop"	"6ItQEfwYvHRHABIiPBL5N1"	"pop"	"post-teen pop"	0.423	0.644	0.962	1	-3.82	"minor"	0.164	0.0488	1.78e-05	0.695	0.735	199.972	167440
